"Skye","captain","Crystal Bit","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Skye","captain","Broken Myth","Halcyon Chargers","Dragonheart","Aftershock","1"
"Skye","captain","Travel Boots","Frostburn","Reflex Block","Broken Myth","1"
"Skye","captain","Shatterglass","Slumbering Husk","Echo","Crucible","1"
"Skye","captain","Frostburn","Travel Boots","Reflex Block","Broken Myth","1"
"Skye","captain","Frostburn","Travel Boots","Reflex Block","Lucky Strike","1"
"Skye","captain","Frostburn","Light Armor","Travel Boots","Void Battery","1"
"Skye","captain","Frostburn","Broken Myth","Travel Boots","Heavy Prism","1"
"Skye","captain","Weapon Blade","Weapon Blade","Weapon Blade","Weapon Blade","1"
"Skye","captain","Halcyon Potion","Heavy Prism","Energy Battery","Sprint Boots","1"
"Skye","captain","Halcyon Potion","Crystal Bit","Crystal Bit","Crystal Bit","1"
"Skye","captain","Frostburn","Fountain of Renewal","Crucible","Travel Boots","1"
"Skye","captain","Frostburn","Sprint Boots","Energy Battery","Energy Battery","1"
"Skye","captain","Void Battery","Sprint Boots","Frostburn","Oakheart","1"
"Skye","captain","Kinetic Shield","Kinetic Shield","Light Shield","Light Shield","1"
"Skye","captain","Book of Eulogies","Weapon Blade","Eve of Harvest","Piercing Shard","1"
"Phinn","captain","Fountain of Renewal","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Phinn","captain","Fountain of Renewal","Aegis","War Treads","Slumbering Husk","1"
"Phinn","captain","Fountain of Renewal","Travel Boots","Chronograph","Heavy Prism","1"
"Phinn","captain","Crystal Bit","Crystal Bit","Crystal Bit","Crystal Bit","1"
"Phinn","captain","Fountain of Renewal","Sprint Boots","Frostburn","Light Armor","1"
"Phinn","captain","Fountain of Renewal","War Treads","Energy Battery","Crucible","1"
"Phinn","captain","Sprint Boots","Fountain of Renewal","Light Armor","Oakheart","1"
"Phinn","captain","Fountain of Renewal","Protector Contract","Journey Boots","Contraption","1"
"Phinn","captain","Crucible","Fountain of Renewal","Travel Boots","Metal Jacket","1"
"Phinn","captain","Fountain of Renewal","Sprint Boots","Contraption","Aftershock","1"
"Phinn","captain","Fountain of Renewal","Sprint Boots","Dragonheart","Contraption","1"
"Phinn","captain","Halcyon Chargers","Metal Jacket","Fountain of Renewal","Crucible","1"
"Phinn","captain","Crucible","Sprint Boots","Fountain of Renewal","Nullwave Gauntlet","1"
"Phinn","captain","Fountain of Renewal","War Treads","Metal Jacket","Energy Battery","1"
"Phinn","captain","Fountain of Renewal","Halcyon Chargers","Metal Jacket","Crucible","1"
"Phinn","captain","Fountain of Renewal","Protector Contract","Travel Boots","Metal Jacket","1"
"Phinn","captain","Crucible","Stormcrown","Fountain of Renewal","Sprint Boots","1"
"Phinn","captain","Fountain of Renewal","Atlas Pauldron","Travel Boots","Crucible","1"
"Phinn","captain","Halcyon Chargers","Fountain of Renewal","Crucible","Metal Jacket","1"
"Phinn","captain","Fountain of Renewal","Journey Boots","Coat of Plates","Stormcrown","1"
"Phinn","captain","Contraption","Travel Boots","Fountain of Renewal","Crucible","1"
"Phinn","captain","Fountain of Renewal","Coat of Plates","Travel Boots","Crucible","1"
"Phinn","captain","Fountain of Renewal","Crucible","Contraption","Journey Boots","1"
"Phinn","captain","Void Battery","Eclipse Prism","War Treads","Fountain of Renewal","1"
"Phinn","captain","Atlas Pauldron","Fountain of Renewal","Contraption","War Treads","1"
"Phinn","captain","Fountain of Renewal","Travel Boots","Crucible","Aegis","1"
"Phinn","captain","Shatterglass","Fountain of Renewal","Travel Boots","Void Battery","1"
"Phinn","captain","Fountain of Renewal","Stormcrown","Clockwork","Travel Boots","1"
"Phinn","captain","Fountain of Renewal","Stormcrown","Crucible","Sprint Boots","1"
"Phinn","captain","Fountain of Renewal","Crystal Bit","Travel Boots","Clockwork","1"
"Phinn","captain","Halcyon Potion","Fountain of Renewal","Stormcrown","Sprint Boots","1"
"Phinn","captain","Heavy Prism","Heavy Prism","Heavy Prism","Heavy Prism","1"
"Phinn","captain","Fountain of Renewal","Halcyon Chargers","Shatterglass","Contraption","1"
"Phinn","captain","Crucible","Fountain of Renewal","Halcyon Chargers","Shatterglass","1"
"Phinn","captain","Fountain of Renewal","Piercing Shard","Crucible","Sprint Boots","1"
"Phinn","captain","Fountain of Renewal","War Treads","Crucible","Stormcrown","1"
"Phinn","captain","Crucible","Coat of Plates","Lifespring","Travel Boots","1"
"Phinn","captain","Crucible","Fountain of Renewal","Travel Boots","Dragonheart","1"
"Phinn","captain","Contraption","Sprint Boots","Fountain of Renewal","Crucible","1"
"Phinn","captain","Halcyon Chargers","Crucible","Metal Jacket","Chronograph","1"
"Phinn","captain","Crucible","War Treads","Fountain of Renewal","Coat of Plates","1"
"Phinn","captain","Ironguard Contract","War Treads","Fountain of Renewal","Stormcrown","1"
"Phinn","captain","Contraption","Crucible","Travel Boots","Fountain of Renewal","1"
"Phinn","captain","War Treads","Atlas Pauldron","Contraption","Fountain of Renewal","1"
"Phinn","captain","Frostburn","Crucible","Atlas Pauldron","Fountain of Renewal","1"
"Phinn","captain","Travel Boots","Crucible","Stormcrown","Fountain of Renewal","1"
"Phinn","captain","Crucible","Fountain of Renewal","Stormcrown","Travel Boots","1"
"Phinn","captain","Contraption","Travel Boots","Metal Jacket","Fountain of Renewal","1"
"Phinn","captain","Fountain of Renewal","War Treads","Stormcrown","Heavy Prism","1"
"Phinn","captain","Shatterglass","Halcyon Chargers","Fountain of Renewal","Flare","1"
"Phinn","captain","War Treads","Fountain of Renewal","Stormcrown","Halcyon Potion","1"
"Phinn","captain","Fountain of Renewal","Travel Boots","Crystal Bit","Crystal Bit","1"
"Phinn","captain","Crucible","Travel Boots","Stormcrown","Fountain of Renewal","1"
"Phinn","captain","Stormcrown","Crucible","War Treads","Flare Gun","1"
"Phinn","captain","Crucible","Travel Boots","Shatterglass","Fountain of Renewal","1"
"Phinn","captain","Fountain of Renewal","Atlas Pauldron","Contraption","Travel Boots","1"
"Phinn","captain","Stormcrown","Halcyon Chargers","Crucible","Fountain of Renewal","1"
"Phinn","captain","Atlas Pauldron","Ironguard Contract","Energy Battery","Fountain of Renewal","1"
"Phinn","captain","Heavy Prism","Travel Boots","Fountain of Renewal","Crucible","1"
"Phinn","captain","War Treads","Fountain of Renewal","Void Battery","Crucible","1"
"Phinn","captain","Light Shield","Oakheart","Sprint Boots","Sprint Boots","1"
"Phinn","captain","Frostburn","Clockwork","Crucible","Eclipse Prism","1"
"Phinn","captain","Protector Contract","Crucible","Fountain of Renewal","Stormguard Banner","1"
"Phinn","captain","Fountain of Renewal","Stormcrown","Eclipse Prism","War Treads","1"
"Phinn","captain","Oakheart","Sprint Boots","Halcyon Potion","Scout Trap","1"
"Phinn","captain","Crucible","War Treads","Fountain of Renewal","Metal Jacket","1"
"Phinn","captain","Slumbering Husk","Travel Boots","Tornado Trigger","Metal Jacket","1"
"Phinn","captain","Fountain of Renewal","Sprint Boots","Light Armor","Light Armor","1"
"Phinn","captain","Crucible","Stormcrown","Travel Boots","Dragonheart","1"
"Phinn","captain","Crucible","Metal Jacket","Aegis","Shiversteel","1"
"Phinn","captain","Dragonheart","Stormguard Banner","Contraption","Fountain of Renewal","1"
"Phinn","captain","Fountain of Renewal","Halcyon Chargers","Crucible","Contraption","1"
"Phinn","captain","Fountain of Renewal","Shatterglass","War Treads","Crucible","1"
"Phinn","captain","Fountain of Renewal","Coat of Plates","Sprint Boots","Crucible","1"
"Phinn","captain","Fountain of Renewal","Aftershock","Crucible","Contraption","1"
"Phinn","captain","Fountain of Renewal","Broken Myth","Crucible","Atlas Pauldron","1"
"Phinn","captain","Fountain of Renewal","War Treads","Echo","Stormcrown","1"
"Phinn","captain","Aftershock","Clockwork","Journey Boots","Fountain of Renewal","1"
"Phinn","captain","Atlas Pauldron","Heavy Prism","Fountain of Renewal","Crucible","1"
"Phinn","captain","Ironguard Contract","Crucible","War Treads","Fountain of Renewal","1"
"Phinn","captain","Fountain of Renewal","Dragonheart","Stormcrown","Travel Boots","1"
"Phinn","captain","Crucible","Fountain of Renewal","Travel Boots","Contraption","1"
"Phinn","captain","Fountain of Renewal","Ironguard Contract","Travel Boots","Crucible","1"
"Phinn","captain","Contraption","War Treads","Stormcrown","Crucible","1"
"Phinn","captain","Fountain of Renewal","Atlas Pauldron","Crucible","Nullwave Gauntlet","1"
"Phinn","captain","Fountain of Renewal","Atlas Pauldron","Stormcrown","War Treads","1"
"Phinn","captain","Sprint Boots","Fountain of Renewal","Crystal Bit","Halcyon Potion","1"
"Phinn","captain","Crucible","Poisoned Shiv","War Treads","Fountain of Renewal","1"
"Phinn","captain","Fountain of Renewal","Atlas Pauldron","Contraption","Crucible","1"
"Phinn","captain","Scout Trap","Scout Trap","Scout Trap","Scout Trap","1"
"Phinn","captain","Stormcrown","Travel Boots","Fountain of Renewal","Crucible","1"
"Phinn","captain","Travel Boots","Fountain of Renewal","Coat of Plates","Aegis","1"
"Phinn","captain","Atlas Pauldron","Kinetic Shield","Void Battery","Void Battery","1"
"Phinn","captain","Contraption","Sprint Boots","Crucible","Coat of Plates","1"
"Phinn","captain","Heavy Prism","Travel Boots","Ironguard Contract","Fountain of Renewal","1"
"Phinn","captain","Fountain of Renewal","Clockwork","Travel Boots","Crucible","1"
"Phinn","captain","Ironguard Contract","Fountain of Renewal","Coat of Plates","Crucible","1"
"Phinn","captain","Metal Jacket","Crucible","Fountain of Renewal","Slumbering Husk","1"
"Phinn","captain","Fountain of Renewal","Crucible","Coat of Plates","Scout Trap","1"
"Phinn","captain","Shatterglass","Travel Boots","Fountain of Renewal","Crucible","1"
"Phinn","captain","Crucible","Metal Jacket","Fountain of Renewal","Chronograph","1"
"Phinn","captain","Travel Boots","Slumbering Husk","Fountain of Renewal","Crucible","1"
"Phinn","captain","Travel Boots","Fountain of Renewal","Ironguard Contract","Crucible","1"
"Phinn","captain","Fountain of Renewal","Travel Boots","Aegis","Crucible","1"
"Phinn","captain","Fountain of Renewal","War Treads","Shatterglass","Stormcrown","1"
"Phinn","captain","Contraption","War Treads","Atlas Pauldron","Slumbering Husk","1"
"Phinn","captain","Fountain of Renewal","Eclipse Prism","Travel Boots","Contraption","1"
"Phinn","captain","Flare Gun","Fountain of Renewal","Crucible","War Treads","1"
"Phinn","captain","Halcyon Chargers","Fountain of Renewal","Stormcrown","Crucible","1"
"Phinn","captain","War Treads","Aegis","Metal Jacket","Tornado Trigger","1"
"Phinn","captain","Fountain of Renewal","Crucible","Stormcrown","War Treads","1"
"Phinn","captain","Kinetic Shield","Fountain of Renewal","Crucible","Journey Boots","1"
"Phinn","captain","Stormcrown","War Treads","Fountain of Renewal","Crucible","1"
"Phinn","captain","War Treads","Shatterglass","Fountain of Renewal","Crucible","1"
"Phinn","captain","Crucible","Fountain of Renewal","Shatterglass","War Treads","1"
"Phinn","captain","Fountain of Renewal","Eclipse Prism","Crucible","War Treads","1"
"Phinn","captain","Fountain of Renewal","Stormcrown","Clockwork","War Treads","1"
"Phinn","captain","Contraption","Metal Jacket","War Treads","Crucible","1"
"Phinn","captain","Stormcrown","Fountain of Renewal","Crucible","Coat of Plates","1"
"Phinn","captain","Clockwork","Stormcrown","Crucible","War Treads","1"
"Phinn","captain","Fountain of Renewal","Aegis","Contraption","Travel Boots","1"
"Phinn","captain","Fountain of Renewal","Stormcrown","Sprint Boots","Kinetic Shield","1"
"Phinn","captain","Energy Battery","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Phinn","captain","Crucible","Coat of Plates","Fountain of Renewal","War Treads","1"
"Phinn","captain","Crucible","War Treads","Stormcrown","Chronograph","1"
"Phinn","captain","Travel Boots","Fountain of Renewal","Heavy Prism","Aegis","1"
"Phinn","captain","Lifespring","War Treads","Metal Jacket","Crucible","1"
"Phinn","captain","Stormcrown","Fountain of Renewal","Sprint Boots","Oakheart","1"
"Phinn","captain","Stormcrown","Metal Jacket","Travel Boots","Fountain of Renewal","1"
"Phinn","captain","Book of Eulogies","Coat of Plates","Dragonheart","Halcyon Potion","1"
"Phinn","captain","Fountain of Renewal","Crucible","Travel Boots","Metal Jacket","1"
"Phinn","captain","Ironguard Contract","Fountain of Renewal","Light Armor","Travel Boots","1"
"Phinn","captain","Fountain of Renewal","Nullwave Gauntlet","Sprint Boots","Crucible","1"
"Phinn","captain","Fountain of Renewal","Slumbering Husk","Crucible","War Treads","1"
"Phinn","captain","Fountain of Renewal","Shatterglass","Aegis","War Treads","1"
"Phinn","captain","Fountain of Renewal","Crucible","Metal Jacket","Aegis","1"
"Phinn","captain","Fountain of Renewal","Stormguard Banner","Sprint Boots","Sprint Boots","1"
"Phinn","captain","Stormcrown","Fountain of Renewal","Sprint Boots","Eclipse Prism","1"
"Phinn","captain","Dragonheart","Travel Boots","Heavy Prism","Coat of Plates","1"
"Phinn","captain","Fountain of Renewal","Crucible","Metal Jacket","Travel Boots","1"
"Phinn","captain","Fountain of Renewal","Metal Jacket","Crucible","Travel Boots","1"
"Phinn","captain","Fountain of Renewal","Light Armor","Sprint Boots","Crucible","1"
"Phinn","captain","Fountain of Renewal","Nullwave Gauntlet","War Treads","Crucible","1"
"Phinn","captain","Crucible","Stormcrown","Fountain of Renewal","Travel Boots","1"
"Phinn","captain","Fountain of Renewal","Slumbering Husk","Heavy Prism","Atlas Pauldron","1"
"Phinn","captain","Fountain of Renewal","War Treads","Atlas Pauldron","Shatterglass","1"
"Phinn","captain","Fountain of Renewal","Crucible","Flare","Atlas Pauldron","1"
"Phinn","captain","War Treads","Fountain of Renewal","Void Battery","Atlas Pauldron","1"
"Phinn","captain","Protector Contract","Fountain of Renewal","War Treads","Crucible","1"
"Phinn","captain","Fountain of Renewal","Chronograph","Travel Boots","Flare Gun","1"
"Phinn","captain","Fountain of Renewal","Contraption","Nullwave Gauntlet","War Treads","1"
"Phinn","captain","Shatterglass","Fountain of Renewal","Travel Boots","Piercing Shard","1"
"Phinn","captain","Stormguard Banner","Fountain of Renewal","Travel Boots","Contraption","1"
"Phinn","captain","Fountain of Renewal","Aegis","Halcyon Chargers","Shatterglass","1"
"Phinn","captain","Halcyon Chargers","Crucible","Fountain of Renewal","Shatterglass","1"
"Phinn","captain","Fountain of Renewal","Atlas Pauldron","Crucible","War Treads","1"
"Phinn","captain","Fountain of Renewal","Chronograph","War Treads","Flare","1"
"Phinn","captain","Fountain of Renewal","Atlas Pauldron","Contraption","War Treads","1"
"Phinn","captain","Fountain of Renewal","Crucible","Atlas Pauldron","War Treads","1"
"Phinn","captain","Travel Boots","Fountain of Renewal","Stormcrown","Oakheart","1"
"Phinn","captain","Stormcrown","Fountain of Renewal","Dragonheart","Scout Trap","1"
"Phinn","captain","Travel Boots","Fountain of Renewal","Flare Gun","Crucible","1"
"Phinn","captain","Metal Jacket","Fountain of Renewal","Travel Boots","Scout Trap","1"
"Phinn","captain","Travel Boots","Contraption","Fountain of Renewal","Crucible","1"
"Phinn","captain","Travel Boots","Fountain of Renewal","Shatterglass","Coat of Plates","1"
"Phinn","captain","War Treads","Crucible","Fountain of Renewal","Coat of Plates","1"
"Phinn","captain","War Treads","Fountain of Renewal","Coat of Plates","Dragonheart","1"
"Phinn","captain","War Treads","Contraption","Coat of Plates","Fountain of Renewal","1"
"Phinn","captain","Travel Boots","Fountain of Renewal","Atlas Pauldron","Crucible","1"
"Phinn","captain","War Treads","Flare","Chronograph","Atlas Pauldron","1"
"Phinn","captain","Travel Boots","Fountain of Renewal","Stormcrown","Crucible","1"
"Phinn","captain","Fountain of Renewal","Crucible","Atlas Pauldron","Travel Boots","1"
"Phinn","captain","War Treads","Coat of Plates","Fountain of Renewal","Contraption","1"
"Phinn","captain","Crystal Bit","Sprint Boots","Fountain of Renewal","Fountain of Renewal","1"
"Phinn","captain","Fountain of Renewal","Travel Boots","Coat of Plates","Clockwork","1"
"Phinn","captain","Fountain of Renewal","Sprint Boots","Coat of Plates","Ironguard Contract","1"
"Phinn","captain","Fountain of Renewal","Travel Boots","Crucible","Hourglass","1"
"Phinn","captain","Ironguard Contract","Fountain of Renewal","Journey Boots","Crucible","1"
"Phinn","captain","Fountain of Renewal","Journey Boots","Metal Jacket","Aegis","1"
"Phinn","captain","Contraption","Fountain of Renewal","Journey Boots","Atlas Pauldron","1"
"Phinn","captain","Ironguard Contract","Fountain of Renewal","War Treads","Atlas Pauldron","1"
"Phinn","captain","War Treads","Fountain of Renewal","Halcyon Chargers","Contraption","1"
"Phinn","captain","Fountain of Renewal","War Treads","Flare","Atlas Pauldron","1"
"Phinn","captain","Travel Boots","Contraption","Fountain of Renewal","Flare","1"
