"Glaive","jungler","Breaking Point","Stormcrown","Travel Boots","1"
"Glaive","jungler","Sprint Boots","Coat of Plates","Stormcrown","1"
"Glaive","jungler","Aegis","Metal Jacket","Travel Boots","1"
"Glaive","jungler","Tension Bow","Stormcrown","Halcyon Chargers","1"
"Glaive","jungler","Serpent Mask","Aegis","Halcyon Chargers","1"
"Glaive","jungler","Tension Bow","Travel Boots","Blazing Salvo","1"
"Glaive","jungler","Sorrowblade","Halcyon Chargers","Aegis","1"
"Glaive","jungler","Tornado Trigger","Aegis","Journey Boots","1"
"Glaive","jungler","Six Sins","Tornado Trigger","Travel Boots","1"
"Glaive","jungler","Tension Bow","Stormcrown","Travel Boots","1"
"Glaive","jungler","Stormcrown","Energy Battery","Energy Battery","1"
"Glaive","jungler","Crucible","Stormcrown","Journey Boots","1"
"Glaive","jungler","Piercing Shard","Heavy Prism","Stormcrown","1"
"Glaive","jungler","Sorrowblade","Travel Boots","Tyrant's Monocle","1"
"Glaive","jungler","Stormcrown","Tension Bow","Aftershock","1"
"Glaive","jungler","Stormcrown","Halcyon Chargers","Clockwork","1"
"Glaive","jungler","Sorrowblade","Travel Boots","Blazing Salvo","1"
"Glaive","jungler","Heavy Steel","Tornado Trigger","Fountain of Renewal","1"
"Glaive","jungler","Aftershock","Stormguard Banner","Frostburn","1"
"Glaive","jungler","Metal Jacket","Tornado Trigger","Travel Boots","1"
"Glaive","jungler","Halcyon Chargers","Aegis","Aftershock","1"
"Glaive","jungler","Tension Bow","Sorrowblade","Journey Boots","1"
"Glaive","jungler","Blazing Salvo","Tornado Trigger","Travel Boots","1"
"Glaive","jungler","Heavy Steel","Travel Boots","Blazing Salvo","1"
"Glaive","jungler","Clockwork","Stormcrown","Travel Boots","1"
"Glaive","jungler","Breaking Point","Reflex Block","Halcyon Chargers","1"
"Glaive","jungler","Breaking Point","Tornado Trigger","Aegis","1"
"Glaive","jungler","Tornado Trigger","Kinetic Shield","Halcyon Chargers","1"
"Glaive","jungler","Clockwork","Alternating Current","Aftershock","1"
"Glaive","jungler","Aftershock","Stormcrown","Light Shield","1"
"Glaive","jungler","Blazing Salvo","Stormcrown","Aftershock","1"
"Glaive","jungler","Heavy Steel","Blazing Salvo","Halcyon Potion","1"
"Glaive","jungler","Aftershock","Tension Bow","Stormcrown","1"
"Glaive","jungler","Stormcrown","Sprint Boots","Eclipse Prism","1"
"Glaive","jungler","Tension Bow","Tornado Trigger","Fountain of Renewal","1"
"Glaive","jungler","Tornado Trigger","Sorrowblade","Serpent Mask","1"
"Glaive","jungler","Atlas Pauldron","Tension Bow","Stormcrown","1"
"Glaive","jungler","Stormcrown","Aftershock","Clockwork","1"
"Glaive","jungler","Tornado Trigger","War Treads","Metal Jacket","1"
"Glaive","jungler","Tension Bow","Blazing Salvo","Stormcrown","1"
"Glaive","jungler","Aegis","Travel Boots","Serpent Mask","1"
"Glaive","jungler","Six Sins","Serpent Mask","Tornado Trigger","1"
"Glaive","jungler","Void Battery","Blazing Salvo","Stormcrown","1"
"Glaive","jungler","Sorrowblade","Stormcrown","Slumbering Husk","1"
"Glaive","jungler","Stormcrown","War Treads","Aftershock","1"
"Glaive","jungler","Tyrant's Monocle","Sprint Boots","Tornado Trigger","1"
"Glaive","jungler","Sorrowblade","Sprint Boots","Breaking Point","1"
"Glaive","jungler","Serpent Mask","Sorrowblade","Tornado Trigger","1"
"Glaive","jungler","Sprint Boots","Serpent Mask","Metal Jacket","1"
"Glaive","jungler","Serpent Mask","Blazing Salvo","Heavy Steel","1"
"Glaive","jungler","Tornado Trigger","Sorrowblade","Light Armor","1"
"Glaive","jungler","Breaking Point","Halcyon Chargers","Bonesaw","1"
"Glaive","jungler","Breaking Point","Halcyon Chargers","Sorrowblade","1"
"Glaive","jungler","Travel Boots","Sorrowblade","Poisoned Shiv","1"
"Glaive","jungler","Sorrowblade","Breaking Point","Poisoned Shiv","1"
"Glaive","jungler","Breaking Point","Tyrant's Monocle","Sorrowblade","1"
"Glaive","jungler","Lucky Strike","Blazing Salvo","Sorrowblade","1"
"Glaive","jungler","Aftershock","Contraption","Crucible","1"
"Glaive","jungler","Aftershock","Sprint Boots","Tension Bow","1"
"Glaive","jungler","Heavy Steel","Tornado Trigger","Weapon Blade","1"
"Glaive","jungler","Sorrowblade","Breaking Point","Dragonheart","1"
"Glaive","jungler","Serpent Mask","Sprint Boots","Piercing Spear","1"
"Glaive","jungler","Six Sins","Heavy Steel","Blazing Salvo","1"
"Glaive","jungler","Serpent Mask","Sorrowblade","Journey Boots","1"
"Glaive","jungler","Coat of Plates","Tension Bow","Barbed Needle","1"
"Glaive","jungler","Travel Boots","Tyrant's Monocle","Blazing Salvo","1"
"Glaive","jungler","Halcyon Potion","Stormcrown","Journey Boots","1"
"Glaive","jungler","Tension Bow","Lucky Strike","Coat of Plates","1"
"Glaive","jungler","Fountain of Renewal","Tension Bow","Halcyon Chargers","1"
"Glaive","jungler","Atlas Pauldron","Stormcrown","Fountain of Renewal","1"
"Glaive","jungler","Reflex Block","Sorrowblade","Tornado Trigger","1"
"Glaive","jungler","Tornado Trigger","Sorrowblade","Aegis","1"
"Glaive","jungler","Sorrowblade","Poisoned Shiv","Tyrant's Monocle","1"
"Glaive","jungler","Aegis","Stormcrown","Coat of Plates","1"
"Glaive","jungler","War Treads","Tornado Trigger","Blazing Salvo","1"
"Glaive","jungler","Tyrant's Monocle","Travel Boots","Sorrowblade","1"
"Glaive","jungler","Heavy Steel","Tornado Trigger","Travel Boots","1"
"Glaive","jungler","Stormcrown","Sorrowblade","Travel Boots","1"
"Glaive","jungler","Sorrowblade","Poisoned Shiv","Sprint Boots","1"
"Glaive","jungler","Sprint Boots","Sorrowblade","Tornado Trigger","1"
"Glaive","jungler","Breaking Point","Tornado Trigger","Journey Boots","1"
"Glaive","jungler","Halcyon Potion","Tornado Trigger","Sorrowblade","1"
"Glaive","jungler","Fountain of Renewal","Tornado Trigger","Sorrowblade","1"
"Glaive","jungler","Poisoned Shiv","Sorrowblade","Tornado Trigger","1"
"Glaive","jungler","Sorrowblade","Sprint Boots","Halcyon Potion","1"
"Glaive","jungler","Aegis","Tornado Trigger","Journey Boots","1"
"Glaive","jungler","Sorrowblade","Bonesaw","Aegis","1"
"Glaive","jungler","Sorrowblade","Travel Boots","Travel Boots","1"
"Glaive","jungler","Sorrowblade","Barbed Needle","Tornado Trigger","1"
"Glaive","jungler","Metal Jacket","Sorrowblade","Serpent Mask","1"
"Glaive","jungler","Breaking Point","Tornado Trigger","Sprint Boots","1"
"Glaive","jungler","Tension Bow","Breaking Point","Stormcrown","1"
"Glaive","jungler","Sorrowblade","Breaking Point","Atlas Pauldron","1"
"Glaive","jungler","Tornado Trigger","Kinetic Shield","Sorrowblade","1"
"Glaive","jungler","Fountain of Renewal","Fountain of Renewal","Dragonheart","1"
"Glaive","jungler","Serpent Mask","Tornado Trigger","Halcyon Chargers","1"
"Glaive","jungler","Tornado Trigger","Tornado Trigger","Travel Boots","1"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Atlas Pauldron","1"
"Glaive","jungler","Tension Bow","Bonesaw","Tyrant's Monocle","1"
"Glaive","jungler","Journey Boots","Tornado Trigger","Sorrowblade","1"
"Glaive","jungler","Serpent Mask","Tornado Trigger","Sorrowblade","1"
"Glaive","jungler","Stormguard Banner","Aftershock","Reflex Block","1"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Poisoned Shiv","1"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Weapon Infusion","1"
"Glaive","jungler","Tyrant's Monocle","Tornado Trigger","Halcyon Chargers","1"
"Glaive","jungler","Clockwork","Travel Boots","Alternating Current","1"
"Glaive","jungler","Serpent Mask","Blazing Salvo","Stormcrown","1"
"Glaive","jungler","Breaking Point","Blazing Salvo","Sorrowblade","1"
"Glaive","jungler","Tornado Trigger","Metal Jacket","Sprint Boots","1"
"Glaive","jungler","Tornado Trigger","Travel Boots","Tyrant's Monocle","1"
"Glaive","jungler","Tornado Trigger","Poisoned Shiv","Sorrowblade","1"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Six Sins","1"
"Glaive","jungler","Aftershock","Coat of Plates","Broken Myth","1"
"Glaive","jungler","Stormcrown","Halcyon Chargers","Coat of Plates","1"
"Glaive","jungler","Halcyon Chargers","Poisoned Shiv","Sorrowblade","1"
"Glaive","jungler","Sorrowblade","Bonesaw","Kinetic Shield","1"
"Glaive","jungler","Stormcrown","Blazing Salvo","Sprint Boots","1"
"Glaive","jungler","Tyrant's Monocle","Six Sins","Tornado Trigger","1"
"Glaive","jungler","Aftershock","Aegis","Travel Boots","1"
"Glaive","jungler","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Glaive","jungler","Sorrowblade","Metal Jacket","Halcyon Chargers","1"
"Glaive","jungler","Kinetic Shield","Blazing Salvo","Travel Boots","1"
"Glaive","jungler","Six Sins","Swift Shooter","Sprint Boots","1"
"Glaive","jungler","Stormcrown","Aftershock","Journey Boots","1"
"Glaive","jungler","Broken Myth","Halcyon Chargers","Stormcrown","1"
"Glaive","jungler","Sprint Boots","Breaking Point","Breaking Point","1"
"Glaive","jungler","Sorrowblade","Travel Boots","Breaking Point","1"
"Glaive","jungler","Metal Jacket","Stormcrown","Aftershock","1"
"Glaive","jungler","Sorrowblade","Lucky Strike","Tornado Trigger","1"
"Glaive","jungler","Halcyon Chargers","Stormcrown","Aegis","1"
"Glaive","jungler","Atlas Pauldron","Stormcrown","Aftershock","1"
"Glaive","jungler","Stormcrown","Atlas Pauldron","Halcyon Chargers","1"
"Glaive","jungler","Stormcrown","Broken Myth","Halcyon Chargers","1"
"Glaive","jungler","Breaking Point","Sorrowblade","Atlas Pauldron","1"
"Glaive","jungler","Halcyon Chargers","Stormcrown","Clockwork","1"
"Glaive","jungler","Weapon Blade","Stormcrown","Halcyon Chargers","1"
"Glaive","jungler","Atlas Pauldron","Sprint Boots","Stormcrown","1"
"Glaive","jungler","Travel Boots","Tension Bow","Coat of Plates","1"
"Glaive","jungler","Sorrowblade","Sprint Boots","Blazing Salvo","1"
"Glaive","jungler","Halcyon Chargers","Coat of Plates","Stormcrown","1"
"Glaive","jungler","Tension Bow","Bonesaw","Travel Boots","1"
"Glaive","jungler","Aegis","Sorrowblade","Travel Boots","1"
"Glaive","jungler","Tension Bow","Blazing Salvo","Halcyon Chargers","1"
"Glaive","jungler","Sorrowblade","Blazing Salvo","Tyrant's Monocle","1"
"Glaive","jungler","Atlas Pauldron","Halcyon Chargers","Stormcrown","1"
"Glaive","jungler","Aftershock","Piercing Shard","Stormcrown","1"
"Glaive","jungler","Journey Boots","Tension Bow","Sorrowblade","1"
"Glaive","jungler","Stormcrown","Broken Myth","Aftershock","1"
"Glaive","jungler","Aftershock","Halcyon Chargers","Reflex Block","1"
"Glaive","jungler","Stormcrown","Aftershock","Coat of Plates","1"
"Glaive","jungler","Aftershock","Aegis","Stormcrown","1"
"Glaive","jungler","Sorrowblade","Halcyon Chargers","Atlas Pauldron","1"
"Glaive","jungler","Stormcrown","Halcyon Chargers","Reflex Block","1"
"Glaive","jungler","Sorrowblade","Atlas Pauldron","Tornado Trigger","1"
"Glaive","jungler","Journey Boots","Tornado Trigger","Tyrant's Monocle","1"
"Glaive","jungler","Heavy Steel","Sorrowblade","Travel Boots","1"
"Glaive","jungler","Swift Shooter","Aftershock","Stormcrown","1"
"Glaive","jungler","Aftershock","Halcyon Chargers","Heavy Prism","1"
"Glaive","jungler","Sorrowblade","Poisoned Shiv","Aegis","1"
"Glaive","jungler","Tyrant's Monocle","Tyrant's Monocle","Tyrant's Monocle","1"
"Glaive","jungler","Sorrowblade","Halcyon Chargers","Tornado Trigger","1"
"Glaive","jungler","Energy Battery","Stormcrown","Sprint Boots","1"
"Glaive","jungler","Coat of Plates","Journey Boots","Stormcrown","1"
"Glaive","jungler","Oakheart","Stormcrown","Aegis","1"
"Glaive","jungler","Travel Boots","Kinetic Shield","Stormcrown","1"
"Glaive","jungler","Sprint Boots","Stormcrown","Eclipse Prism","1"
"Glaive","jungler","Aegis","Heavy Prism","Halcyon Chargers","1"
"Glaive","jungler","Travel Boots","Reflex Block","Sorrowblade","1"
"Glaive","jungler","Chronograph","Stormcrown","Halcyon Chargers","1"
"Glaive","jungler","Breaking Point","Sorrowblade","Light Shield","1"
"Glaive","jungler","Stormcrown","Aftershock","Light Armor","1"
"Glaive","jungler","Sorrowblade","Swift Shooter","Travel Boots","1"
"Glaive","jungler","Kinetic Shield","Sorrowblade","Travel Boots","1"
"Glaive","jungler","Travel Boots","Breaking Point","Serpent Mask","1"
"Glaive","jungler","Reflex Block","Stormcrown","Aftershock","1"
"Glaive","jungler","Serpent Mask","Breaking Point","Halcyon Chargers","1"
"Glaive","jungler","Stormcrown","Void Battery","Aftershock","1"
"Glaive","jungler","Tension Bow","Halcyon Chargers","Sorrowblade","1"
"Glaive","jungler","Stormcrown","Swift Shooter","Travel Boots","1"
"Glaive","jungler","Serpent Mask","Halcyon Chargers","Weapon Blade","1"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Reflex Block","1"
"Glaive","jungler","Aftershock","Travel Boots","Kinetic Shield","1"
"Glaive","jungler","Stormguard Banner","Void Battery","Aftershock","1"
"Glaive","jungler","Stormcrown","Coat of Plates","Sprint Boots","1"
"Glaive","jungler","Light Shield","Reflex Block","Aftershock","1"
"Glaive","jungler","Stormcrown","Swift Shooter","Halcyon Chargers","1"
"Glaive","jungler","Sorrowblade","Travel Boots","Light Armor","1"
"Glaive","jungler","Poisoned Shiv","Sorrowblade","Aegis","1"
"Glaive","jungler","Tension Bow","Travel Boots","Stormcrown","1"
"Glaive","jungler","Sorrowblade","Blazing Salvo","Aegis","1"
"Glaive","jungler","Poisoned Shiv","Sorrowblade","Travel Boots","1"
"Glaive","jungler","Swift Shooter","Weapon Blade","Sprint Boots","1"
"Glaive","jungler","Sorrowblade","Blazing Salvo","Heavy Steel","1"
"Glaive","jungler","Stormcrown","Sprint Boots","Aftershock","1"
"Glaive","jungler","Aftershock","Halcyon Chargers","Stormcrown","1"
"Glaive","jungler","Weapon Blade","Stormcrown","Aftershock","1"
"Glaive","jungler","Travel Boots","Crystal Bit","Stormcrown","1"
"Glaive","jungler","Stormcrown","Kinetic Shield","Travel Boots","1"
"Glaive","jungler","Aftershock","Halcyon Chargers","Atlas Pauldron","1"
"Glaive","jungler","Sorrowblade","Poisoned Shiv","Halcyon Chargers","1"
"Glaive","jungler","Halcyon Chargers","Stormcrown","Atlas Pauldron","1"
"Glaive","jungler","Sorrowblade","Aegis","Journey Boots","1"
"Glaive","jungler","Chronograph","Stormcrown","Reflex Block","1"
"Glaive","jungler","Swift Shooter","Halcyon Chargers","Tension Bow","1"
"Glaive","jungler","Coat of Plates","Stormguard Banner","Halcyon Chargers","1"
"Glaive","jungler","Stormcrown","Light Armor","Halcyon Chargers","1"
"Glaive","jungler","Halcyon Chargers","Crystal Bit","Stormcrown","1"
"Glaive","jungler","Tension Bow","Breaking Point","Travel Boots","1"
"Glaive","jungler","Sorrowblade","Blazing Salvo","Coat of Plates","1"
"Glaive","jungler","Swift Shooter","Sprint Boots","Stormcrown","1"
"Glaive","jungler","Travel Boots","Chronograph","Stormcrown","1"
"Glaive","jungler","Travel Boots","Stormcrown","Eclipse Prism","1"
"Glaive","jungler","Travel Boots","Aegis","Stormcrown","1"
"Glaive","jungler","Tension Bow","Swift Shooter","Travel Boots","1"
"Glaive","jungler","Energy Battery","Sprint Boots","Stormcrown","1"
"Glaive","jungler","Halcyon Chargers","Breaking Point","Sorrowblade","1"
"Glaive","jungler","Void Battery","Stormcrown","Aftershock","1"
"Glaive","jungler","Tension Bow","Serpent Mask","Halcyon Chargers","1"
"Glaive","jungler","Breaking Point","Sorrowblade","Halcyon Chargers","1"
"Glaive","jungler","Clockwork","Stormcrown","Halcyon Chargers","1"
"Glaive","jungler","Stormcrown","Reflex Block","Aftershock","1"
"Glaive","jungler","Swift Shooter","Stormcrown","Travel Boots","1"
"Glaive","jungler","Breaking Point","Sprint Boots","Sorrowblade","1"
"Glaive","jungler","Stormcrown","Halcyon Chargers","Aegis","1"
"Glaive","jungler","Sorrowblade","Swift Shooter","Aegis","1"
"Glaive","jungler","Sorrowblade","Dragonblood Contract","Dragonheart","1"
"Glaive","jungler","Aftershock","Stormcrown","Aegis","1"
"Glaive","jungler","Sorrowblade","Halcyon Chargers","Poisoned Shiv","1"
"Glaive","jungler","Tension Bow","Reflex Block","Sorrowblade","1"
"Glaive","jungler","Sorrowblade","Tornado Trigger","Minion's Foot","1"
"Glaive","jungler","Sorrowblade","Tyrant's Monocle","Reflex Block","1"
"Glaive","jungler","Travel Boots","Atlas Pauldron","Stormcrown","1"
"Glaive","jungler","Stormguard Banner","Aftershock","Halcyon Chargers","1"
"Glaive","jungler","Aftershock","Stormcrown","Reflex Block","1"
"Glaive","jungler","Breaking Point","Sorrowblade","Coat of Plates","1"
"Glaive","jungler","Journey Boots","War Treads","Travel Boots","1"
"Glaive","jungler","Blazing Salvo","Sorrowblade","Sprint Boots","1"
"Glaive","jungler","Tension Bow","Travel Boots","Tornado Trigger","1"
"Glaive","jungler","Halcyon Chargers","Sorrowblade","Poisoned Shiv","1"
"Petal","jungler","Eve of Harvest","War Treads","Slumbering Husk","1"
"Petal","jungler","Alternating Current","Broken Myth","Heavy Prism","1"
"Petal","jungler","Reflex Block","Halcyon Chargers","Coat of Plates","1"
"Petal","jungler","Alternating Current","Frostburn","Aftershock","1"
"Petal","jungler","Fountain of Renewal","Halcyon Chargers","Shatterglass","1"
"Petal","jungler","Shatterglass","Aegis","Travel Boots","1"
"Petal","jungler","Lucky Strike","Frostburn","Kinetic Shield","1"
"Petal","jungler","Aegis","Frostburn","Piercing Shard","1"
"Petal","jungler","Lucky Strike","Void Battery","Travel Boots","1"
"Petal","jungler","Frostburn","Travel Boots","Clockwork","1"
"Petal","jungler","Frostburn","Halcyon Chargers","Dragonheart","1"
"Petal","jungler","Alternating Current","Halcyon Chargers","Shatterglass","1"
"Petal","jungler","Alternating Current","Eve of Harvest","Shatterglass","1"
"Petal","jungler","Frostburn","Void Battery","Crystal Bit","1"
"Petal","jungler","Alternating Current","Travel Boots","Crucible","1"
"Petal","jungler","Frostburn","Travel Boots","Reflex Block","1"
"Petal","jungler","Lucky Strike","War Treads","Shatterglass","1"
"Petal","jungler","Lucky Strike","Heavy Prism","Coat of Plates","1"
"Petal","jungler","Stormcrown","Alternating Current","Travel Boots","1"
"Petal","jungler","Alternating Current","Aegis","Broken Myth","1"
"Petal","jungler","Travel Boots","Eclipse Prism","Frostburn","1"
"Petal","jungler","Sorrowblade","Journey Boots","Tornado Trigger","1"
"Petal","jungler","Frostburn","Journey Boots","Broken Myth","1"
"Petal","jungler","Lucky Strike","Frostburn","Sprint Boots","1"
"Petal","jungler","Shatterglass","Aegis","Sprint Boots","1"
"Petal","jungler","Alternating Current","Shatterglass","Kinetic Shield","1"
"Petal","jungler","Travel Boots","Shatterglass","Crucible","1"
"Petal","jungler","Alternating Current","Clockwork","Sprint Boots","1"
"Petal","jungler","Alternating Current","Shatterglass","Dragonheart","1"
