"Koshka","jungler","Aegis","Coat of Plates","1"
"Koshka","jungler","Travel Boots","Stormcrown","1"
"Koshka","jungler","Heavy Prism","Clockwork","1"
"Koshka","jungler","Shatterglass","Crystal Bit","1"
"Koshka","jungler","Travel Boots","Frostburn","1"
"Koshka","jungler","War Treads","Alternating Current","1"
"Koshka","jungler","Broken Myth","Broken Myth","1"
"Koshka","jungler","Broken Myth","War Treads","1"
"Koshka","jungler","Aftershock","War Treads","1"
"Koshka","jungler","Journey Boots","Reflex Block","1"
"Koshka","jungler","Shatterglass","Energy Battery","1"
"Koshka","jungler","Aftershock","Void Battery","1"
"Koshka","jungler","Eclipse Prism","Sprint Boots","1"
"Koshka","jungler","Hourglass","Hourglass","1"
"Koshka","jungler","Stormcrown","Journey Boots","1"
"Koshka","jungler","Alternating Current","Crystal Bit","1"
"Koshka","jungler","Alternating Current","Frostburn","1"
"Koshka","jungler","Frostburn","Travel Boots","1"
"Koshka","jungler","Aftershock","Journey Boots","1"
"Koshka","jungler","Frostburn","Halcyon Chargers","1"
"Ringo","captain","Breaking Point","Breaking Point","1"
"Ringo","captain","Sorrowblade","Kinetic Shield","1"
"Ringo","captain","Heavy Steel","Echo","1"
"Ringo","captain","Eclipse Prism","Blazing Salvo","1"
"Ringo","captain","Sorrowblade","Sorrowblade","1"
"Ringo","captain","Six Sins","Blazing Salvo","1"
"Ringo","captain","Heavy Steel","Travel Boots","1"
"Ringo","captain","Tension Bow","Halcyon Potion","1"
"Ringo","captain","Sorrowblade","Coat of Plates","1"
"Ringo","captain","Tension Bow","Breaking Point","1"
"Ringo","captain","Tornado Trigger","Chronograph","1"
"Ringo","captain","Sorrowblade","Poisoned Shiv","1"
"Ringo","captain","Heavy Steel","Six Sins","1"
"Ringo","captain","Heavy Steel","Sprint Boots","1"
"Ringo","captain","Sorrowblade","Dragonheart","1"
"Ringo","captain","Sprint Boots","Shatterglass","1"
"Ringo","captain","Shatterglass","Aegis","1"
"Ringo","captain","Breaking Point","Poisoned Shiv","1"
"Ringo","captain","War Treads","Fountain of Renewal","1"
"Adagio","captain","Atlas Pauldron","Crystal Bit","1"
"Adagio","captain","Halcyon Potion","Barbed Needle","1"
"Adagio","captain","Heavy Prism","Blazing Salvo","1"
"Adagio","captain","Sprint Boots","Sprint Boots","1"
"Adagio","captain","Broken Myth","Crucible","1"
"Adagio","captain","Contraption","War Treads","1"
"Adagio","captain","Ironguard Contract","Kinetic Shield","1"
"Adagio","captain","Sprint Boots","Heavy Steel","1"
"Adagio","captain","Lifespring","Stormguard Banner","1"
"Adagio","captain","Void Battery","Atlas Pauldron","1"
"Adagio","captain","Contraption","Coat of Plates","1"
"Adagio","captain","War Treads","Broken Myth","1"
"Adagio","captain","Energy Battery","Heavy Prism","1"
"Adagio","captain","Blazing Salvo","Heavy Prism","1"
"Adagio","captain","Tornado Trigger","Sorrowblade","1"
"Adagio","captain","Eclipse Prism","War Treads","1"
"Adagio","captain","Halcyon Chargers","Heavy Prism","1"
"Adagio","captain","Fountain of Renewal","Oakheart","1"
"Adagio","captain","Fountain of Renewal","Tension Bow","1"
"Adagio","captain","Lifespring","Sprint Boots","1"
"Adagio","captain","Ironguard Contract","War Treads","1"
"Adagio","captain","War Treads","Stormcrown","1"
"Adagio","captain","Hourglass","Oakheart","1"
"Adagio","captain","Alternating Current","Halcyon Potion","1"
"Adagio","captain","Minion's Foot","Blazing Salvo","1"
"Adagio","captain","Clockwork","Crucible","1"
"Adagio","captain","Alternating Current","Fountain of Renewal","1"
"Adagio","captain","Heavy Prism","Travel Boots","1"
"Adagio","captain","Halcyon Potion","Swift Shooter","1"
"Adagio","captain","Crucible","Hourglass","1"
"Adagio","captain","Energy Battery","Oakheart","1"
"Adagio","captain","Contraption","Ironguard Contract","1"
"Adagio","captain","Heavy Prism","Energy Battery","1"
"Adagio","captain","Shatterglass","Crucible","1"
"Adagio","captain","Atlas Pauldron","War Treads","1"
"Adagio","captain","Contraption","Kinetic Shield","1"
"Adagio","captain","Crystal Bit","Swift Shooter","1"
"Adagio","captain","Fountain of Renewal","Flare Gun","1"
"Adagio","captain","Blazing Salvo","Crucible","1"
"Adagio","captain","Lifespring","Kinetic Shield","1"
"Adagio","captain","Halcyon Chargers","Alternating Current","1"
"Adagio","captain","Reflex Block","Swift Shooter","1"
"Adagio","captain","Ironguard Contract","Oakheart","1"
"Adagio","captain","Tornado Trigger","Six Sins","1"
"Adagio","captain","Travel Boots","Void Battery","1"
"Adagio","captain","Alternating Current","Void Battery","1"
"Adagio","captain","Swift Shooter","Weapon Blade","1"
"Adagio","captain","Sprint Boots","Energy Battery","1"
"Adagio","captain","Alternating Current","Heavy Prism","1"
"Adagio","captain","Crystal Bit","War Treads","1"
"Adagio","captain","Sprint Boots","Clockwork","1"
"Adagio","captain","Weapon Blade","Ironguard Contract","1"
"Adagio","captain","Stormcrown","Halcyon Chargers","1"
"Adagio","captain","Heavy Prism","Sprint Boots","1"
"Adagio","captain","Sprint Boots","Crystal Bit","1"
"Adagio","captain","Travel Boots","Aftershock","1"
"Adagio","captain","Protector Contract","Lifespring","1"
"Adagio","captain","Oakheart","Hourglass","1"
"Adagio","captain","Halcyon Chargers","Flare Gun","1"
"Adagio","captain","Clockwork","Halcyon Chargers","1"
"Adagio","captain","Oakheart","Frostburn","1"
"Adagio","captain","Fountain of Renewal","Lucky Strike","1"
"Adagio","captain","Fountain of Renewal","Poisoned Shiv","1"
"Adagio","captain","Contraption","Heavy Prism","1"
"Adagio","captain","Echo","Crucible","1"
"Adagio","captain","Fountain of Renewal","Nullwave Gauntlet","1"
"Adagio","captain","War Treads","Shatterglass","1"
"Adagio","captain","Eve of Harvest","Shatterglass","1"
"Adagio","captain","Fountain of Renewal","Piercing Shard","1"
"Adagio","captain","Shatterglass","War Treads","1"
"Adagio","captain","Swift Shooter","Minion's Foot","1"
"Adagio","captain","Stormguard Banner","Fountain of Renewal","1"
"Adagio","captain","War Treads","Chronograph","1"
"Adagio","captain","Light Armor","Crucible","1"
"Adagio","captain","War Treads","Slumbering Husk","1"
"Adagio","captain","Weapon Blade","Swift Shooter","1"
"Adagio","captain","Aegis","Crucible","1"
"Adagio","captain","Flare Gun","Fountain of Renewal","1"
"Adagio","captain","War Treads","Poisoned Shiv","1"
"Adagio","captain","Travel Boots","Flare Gun","1"
"Adagio","captain","Chronograph","Fountain of Renewal","1"
"Adagio","captain","Dragonheart","Energy Battery","1"
"Adagio","captain","Aegis","Fountain of Renewal","1"
"Adagio","captain","Travel Boots","Blazing Salvo","1"
"Adagio","captain","Fountain of Renewal","Blazing Salvo","1"
"Adagio","captain","Heavy Prism","Fountain of Renewal","1"
"Adagio","captain","War Treads","Flare Gun","1"
"Adagio","captain","Light Armor","Sprint Boots","1"
"Adagio","captain","War Treads","Aegis","1"
"Adagio","captain","Fountain of Renewal","Dragonheart","1"
"Adagio","captain","Crucible","Travel Boots","1"
"Adagio","captain","Protector Contract","Fountain of Renewal","1"
"Adagio","captain","Halcyon Chargers","Metal Jacket","1"
"Adagio","captain","Travel Boots","Coat of Plates","1"
"Adagio","captain","Fountain of Renewal","Chronograph","1"
"Adagio","captain","War Treads","Scout Trap","1"
"Adagio","captain","Fountain of Renewal","Kinetic Shield","1"
"Adagio","captain","Protector Contract","War Treads","1"
"Adagio","captain","Flare","War Treads","1"
"Adagio","captain","Crucible","War Treads","1"
"Adagio","captain","Travel Boots","Dragonheart","1"
"Adagio","captain","Fountain of Renewal","Clockwork","1"
"Adagio","captain","Reflex Block","Ironguard Contract","1"
"Adagio","captain","Alternating Current","Travel Boots","1"
"Adagio","captain","Shatterglass","Heavy Prism","1"
"Adagio","captain","Hourglass","Fountain of Renewal","1"
"Adagio","captain","Lucky Strike","Broken Myth","1"
"Adagio","captain","Eclipse Prism","Crucible","1"
"Adagio","captain","Crucible","Halcyon Chargers","1"
"Adagio","captain","Fountain of Renewal","Hourglass","1"
"Adagio","captain","Travel Boots","Ironguard Contract","1"
"Koshka","captain","Eve of Harvest","Sprint Boots","1"
"Koshka","captain","Sorrowblade","Sprint Boots","1"
"Koshka","captain","Halcyon Potion","Weapon Blade","1"
"Koshka","captain","Aftershock","Clockwork","1"
"Koshka","captain","Shatterglass","Frostburn","1"
"Koshka","captain","Aftershock","Reflex Block","1"
"Koshka","captain","Shatterglass","Alternating Current","1"
"Koshka","captain","Travel Boots","Dragonheart","1"
"Koshka","captain","Frostburn","Hourglass","1"
"Koshka","captain","Aftershock","Stormcrown","1"
"Koshka","captain","Aftershock","Atlas Pauldron","1"
"Koshka","captain","Aftershock","Halcyon Chargers","1"
"Koshka","captain","Oakheart","Piercing Shard","1"
"Koshka","captain","Shatterglass","Coat of Plates","1"
"Koshka","captain","Shatterglass","Hourglass","1"
"Koshka","captain","Stormcrown","Travel Boots","1"
"Koshka","captain","Broken Myth","Aftershock","1"
"Koshka","captain","Travel Boots","Shatterglass","1"
"Koshka","captain","Aegis","Halcyon Chargers","1"
"Koshka","captain","Crystal Infusion","Weapon Infusion","1"
"Koshka","captain","Halcyon Potion","Travel Boots","1"
"Koshka","captain","Shatterglass","Aegis","1"
"Koshka","captain","Aftershock","Alternating Current","1"
"Koshka","captain","Eve of Harvest","Heavy Prism","1"
"Koshka","captain","Shatterglass","Stormcrown","1"
"Koshka","captain","Shatterglass","Chronograph","1"
"Koshka","captain","Metal Jacket","Travel Boots","1"
"Koshka","captain","Shatterglass","Eclipse Prism","1"
"Koshka","captain","Shatterglass","Void Battery","1"
"Koshka","captain","Broken Myth","Shatterglass","1"
"Koshka","captain","Frostburn","Sprint Boots","1"
"Koshka","captain","Crystal Bit","Crystal Bit","1"
"Koshka","captain","Aftershock","Fountain of Renewal","1"
"Koshka","captain","Frostburn","Stormcrown","1"
"Koshka","captain","Clockwork","Broken Myth","1"
"Koshka","captain","Travel Boots","Oakheart","1"
"Koshka","captain","Aftershock","Frostburn","1"
"Koshka","captain","Halcyon Potion","Heavy Prism","1"
"Koshka","captain","Alternating Current","Crystal Bit","1"
"Koshka","captain","Shatterglass","Piercing Shard","1"
"Koshka","captain","Slumbering Husk","Travel Boots","1"
"Koshka","captain","Oakheart","Sprint Boots","1"
"Koshka","captain","Crucible","Shatterglass","1"
"Koshka","captain","Journey Boots","Shatterglass","1"
"Koshka","captain","Crystal Bit","Hourglass","1"
"Koshka","captain","Crystal Bit","Chronograph","1"
"Koshka","captain","Aftershock","Journey Boots","1"
"Koshka","captain","Eve of Harvest","Travel Boots","1"
"Koshka","captain","Shatterglass","Clockwork","1"
"Koshka","captain","Aftershock","Halcyon Potion","1"
"Koshka","carry","Frostburn","War Treads","1"
"Koshka","carry","Travel Boots","Chronograph","1"
"Koshka","carry","Energy Battery","Aftershock","1"
"Glaive","carry","Poisoned Shiv","Stormcrown","1"
"Glaive","carry","Tension Bow","Tornado Trigger","1"
"Glaive","carry","Sorrowblade","Tension Bow","1"
"Glaive","carry","Sorrowblade","Halcyon Potion","1"
"Glaive","carry","Tension Bow","Breaking Point","1"
"Glaive","carry","Sorrowblade","Breaking Point","1"
"Glaive","carry","Sorrowblade","Bonesaw","1"
"Glaive","carry","Halcyon Chargers","Sorrowblade","1"
"Glaive","carry","Sorrowblade","Serpent Mask","1"
"Glaive","carry","Fountain of Renewal","Crucible","1"
"Glaive","carry","Sorrowblade","Travel Boots","1"
"Glaive","carry","Breaking Point","Travel Boots","1"
"Glaive","carry","Aegis","Sorrowblade","1"
"Glaive","carry","Sorrowblade","Sprint Boots","1"
"Glaive","carry","Sorrowblade","Aegis","1"
"Glaive","carry","Stormcrown","War Treads","1"
"Glaive","carry","Light Armor","Alternating Current","1"
"Glaive","carry","Tornado Trigger","Tyrant's Monocle","1"
"Glaive","carry","Tornado Trigger","Chronograph","1"
"Glaive","carry","Stormcrown","Halcyon Chargers","1"
"Glaive","carry","Poisoned Shiv","Tornado Trigger","1"
"Glaive","carry","Travel Boots","Metal Jacket","1"
"Glaive","carry","Serpent Mask","Coat of Plates","1"
"Glaive","carry","Book of Eulogies","Light Armor","1"
"Glaive","carry","Book of Eulogies","Blazing Salvo","1"
"Glaive","carry","Serpent Mask","Tornado Trigger","1"
"Glaive","carry","Sorrowblade","Kinetic Shield","1"
"Glaive","carry","Halcyon Chargers","Aegis","1"
"Glaive","carry","Light Armor","Poisoned Shiv","1"
"Glaive","carry","Poisoned Shiv","Atlas Pauldron","1"
"Glaive","carry","Book of Eulogies","Sorrowblade","1"
"Glaive","carry","Aegis","Light Armor","1"
"Glaive","carry","Poisoned Shiv","Metal Jacket","1"
"Glaive","carry","Poisoned Shiv","Sorrowblade","1"
"Glaive","carry","Travel Boots","Reflex Block","1"
"Glaive","carry","Halcyon Chargers","Tornado Trigger","1"
"Glaive","carry","Travel Boots","Poisoned Shiv","1"
"Glaive","carry","Sprint Boots","Bonesaw","1"
"Glaive","carry","Lucky Strike","Poisoned Shiv","1"
"Glaive","carry","Sorrowblade","Reflex Block","1"
"Glaive","carry","Poisoned Shiv","Travel Boots","1"
"Petal","carry","Tornado Trigger","Sprint Boots","1"
"Petal","carry","Travel Boots","Shatterglass","1"
"Petal","carry","Alternating Current","Journey Boots","1"
"Petal","carry","Travel Boots","Eve of Harvest","1"
"Petal","carry","Frostburn","Heavy Steel","1"
"Petal","carry","Eclipse Prism","Tornado Trigger","1"
"Petal","carry","Lucky Strike","Journey Boots","1"
"Petal","carry","Lucky Strike","Crucible","1"
"Petal","carry","Alternating Current","Void Battery","1"
"Petal","carry",NULL,NULL,"1"
"Petal","carry","Heavy Prism","Travel Boots","1"
"Petal","carry","War Treads","Frostburn","1"
"Petal","carry","Aftershock","Aegis","1"
"Petal","carry","Clockwork","Alternating Current","1"
"Petal","carry","Sorrowblade","Sprint Boots","1"
"Petal","carry","Aegis","Shatterglass","1"
"Petal","carry","Alternating Current","Broken Myth","1"
"Petal","carry","Broken Myth","Energy Battery","1"
"Petal","carry","Shatterglass","Contraption","1"
"Petal","carry","Journey Boots","Sorrowblade","1"
"Petal","carry","Travel Boots","Energy Battery","1"
"Petal","carry","Alternating Current","Metal Jacket","1"
"Petal","carry","Frostburn","Reflex Block","1"
"Petal","carry","Eve of Harvest","Heavy Prism","1"
"Petal","carry","Shatterglass","Stormcrown","1"
"Petal","carry","Stormcrown","Alternating Current","1"
"Petal","carry","Alternating Current","Crystal Bit","1"
"Petal","carry","Alternating Current","Dragonheart","1"
"Petal","carry","Sorrowblade","Poisoned Shiv","1"
"Petal","carry","Halcyon Chargers","Kinetic Shield","1"
"Petal","carry","Frostburn","Slumbering Husk","1"
"Petal","carry","Alternating Current","Eclipse Prism","1"
"Petal","carry","Alternating Current","Eve of Harvest","1"
"Petal","carry","Alternating Current","Heavy Prism","1"
"Petal","carry","Frostburn","Stormcrown","1"
"Petal","carry","Heavy Prism","Stormcrown","1"
"Petal","carry","Piercing Shard","Alternating Current","1"
"Petal","carry","Halcyon Chargers","Shatterglass","1"
"Petal","carry","Alternating Current","Fountain of Renewal","1"
"Petal","carry","Alternating Current","War Treads","1"
"Petal","carry","Aftershock","Halcyon Chargers","1"
"Petal","carry","Sorrowblade","Travel Boots","1"
"Petal","carry","Eve of Harvest","Sorrowblade","1"
"Petal","carry","Lucky Strike","Aftershock","1"
"Petal","carry","Shatterglass","Frostburn","1"
"Petal","carry","Breaking Point","Sorrowblade","1"
"Petal","carry","Alternating Current","Sorrowblade","1"
"Petal","carry","Frostburn","Shatterglass","1"
"Petal","carry","Sorrowblade","Breaking Point","1"
"Koshka","jungler","Shatterglass","Contraption","1"
"Koshka","jungler","Travel Boots","Halcyon Potion","1"
"Koshka","jungler","Lucky Strike","Heavy Prism","1"
"Koshka","jungler","Halcyon Chargers","Chronograph","1"
"Koshka","jungler","Aftershock","Alternating Current","1"
"Koshka","jungler","Aegis","Clockwork","1"
"Koshka","jungler","Halcyon Potion","Shatterglass","1"
"Koshka","jungler","Six Sins","Piercing Spear","1"
"Koshka","jungler","Sprint Boots","Broken Myth","1"
"Koshka","jungler","Broken Myth","Eclipse Prism","1"
"Koshka","jungler","Shatterglass","Hourglass","1"
"Koshka","jungler","Heavy Prism","Halcyon Chargers","1"
"Koshka","jungler","Frostburn","Aegis","1"
"Koshka","jungler","Stormcrown","Travel Boots","1"
"Koshka","jungler","Eclipse Prism","Crystal Bit","1"
"Koshka","jungler","Heavy Prism","Aegis","1"
"Koshka","jungler","Poisoned Shiv","Broken Myth","1"
"Koshka","jungler","Halcyon Chargers","Broken Myth","1"
"Koshka","jungler","Piercing Shard","Piercing Shard","1"
"Glaive","jungler","Crucible","Atlas Pauldron","1"
"Glaive","jungler","Stormcrown","Weapon Blade","1"
"Glaive","jungler","Stormguard Banner","Fountain of Renewal","1"
"Glaive","jungler","Stormcrown","Crucible","1"
"Glaive","jungler","Travel Boots","Poisoned Shiv","1"
"Glaive","jungler","Tyrant's Monocle","Sorrowblade","1"
"Glaive","jungler","Slumbering Husk","Tornado Trigger","1"
"Glaive","jungler","Sorrowblade","Sorrowblade","1"
"Glaive","jungler","Ironguard Contract","Ironguard Contract","1"
"Glaive","jungler","Fountain of Renewal","Clockwork","1"
"Glaive","jungler","Halcyon Chargers","Aftershock","1"
"Glaive","jungler","Tension Bow","Aegis","1"
"Glaive","jungler","Sprint Boots","Broken Myth","1"
"Glaive","jungler","Journey Boots","Journey Boots","1"
"Glaive","jungler","Heavy Steel","Book of Eulogies","1"
"Glaive","jungler","Fountain of Renewal","Sprint Boots","1"
"Glaive","jungler","Fountain of Renewal","Tyrant's Monocle","1"
"Glaive","jungler","Sprint Boots","Light Armor","1"
"Glaive","jungler","Reflex Block","Six Sins","1"
"Glaive","jungler","Breaking Point","Travel Boots","1"
"Glaive","jungler","Tension Bow","Heavy Steel","1"
